id,filename,tuple1,tuple2,contextId1,contextId2,label
2439,71_TradingView_ Track All Markets,"(apple,  collect,  contact_information,  third party)","(unspecified entity,  not collect,  address,  no condition)",10859,10903,-1
2440,71_TradingView_ Track All Markets,"(braintree,  collect,  contact_information,  third party)","(unspecified entity,  not collect,  address,  no condition)",10859,10903,-1
2441,71_TradingView_ Track All Markets,"(google,  collect,  contact_information,  third party)","(unspecified entity,  not collect,  address,  no condition)",10859,10903,-1
2442,71_TradingView_ Track All Markets,"(google_analytics,  collect,  analytics,  third party)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10908,-1
2443,71_TradingView_ Track All Markets,"(third_parties,  collect,  contact_information,  third party)","(unspecified entity,  not collect,  address,  no condition)",10859,10903,-1
2444,71_TradingView_ Track All Markets,"(twitter,  collect,  advertising_statistics,  specific operation)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10919,-1
2445,71_TradingView_ Track All Markets,"(twitter,  collect,  advertising_statistics,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",10919,10940,-1
2446,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  account, user action)","(advertiser,  not collect,  device,  no condition)",10867,10902,-1
2447,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10902,-1
2448,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  personal_info, user action)",10902,10940,-1
2449,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  account, user action)","(youtube,  not collect,  account,  no condition)",10902,10927,-1
2450,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  address,  third party and user consent)","(unspecified entity,  not collect,  personal_info, user action)",10902,10940,-1
2451,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  analytics,  no condition)","(advertiser,  not collect,  device,  no condition)",10867,10876,-1
2452,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  analytics,  no condition)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10876,0
2453,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  contact_information,  region and input)","(unspecified entity,  not collect,  email, user action)",10885,10964,-1
2454,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  contact_information,  region and input)","(unspecified entity,  not collect,  personal_info, user action)",10940,10964,-1
2455,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  cookie,  user consent)","(advertiser,  not collect,  cookie,  no condition)",10867,10868,-1
2456,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  cookie,  user consent)","(advertiser,  not collect,  device,  no condition)",10867,10868,-1
2457,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  cookie,  user consent)","(unspecified entity,  not collect,  cookie,  no condition)",10868,10868,-1
2458,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  cookie,  user consent)","(unspecified entity,  not collect,  personal_info, user action)",10868,10940,-1
2459,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  email, user action)",10859,10885,-1
2460,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  personal_info, user action)",10859,10940,-1
2461,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(advertiser,  not collect,  advertising_statistics, no condition)",10867,10940,-1
2462,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(advertiser,  not collect,  analytics,  no condition)",10867,10940,-1
2463,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(advertiser,  not collect,  browsing,  no condition)",10867,10940,-1
2464,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(advertiser,  not collect,  cookie,  no condition)",10867,10940,-1
2465,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(advertiser,  not collect,  device,  no condition)",10867,10940,-1
2466,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  address,  no condition)",10859,10940,-1
2467,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  cookie,  no condition)",10868,10940,-1
2468,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10940,-1
2469,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",10940,10940,-1
2470,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_info, user action)","(youtube,  not collect,  account,  no condition)",10927,10940,-1
2471,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  personal_name,  third party and user consent)","(unspecified entity,  not collect,  personal_info, user action)",10902,10940,-1
2472,71_TradingView_ Track All Markets,"(unspecified entity,  collect,  phone_number, user action)","(unspecified entity,  not collect,  personal_info, user action)",10864,10940,-1
2473,71_TradingView_ Track All Markets,"(we,  collect,  account, user action)","(we,  not collect,  account,  no condition)",10857,10884,-1
2474,71_TradingView_ Track All Markets,"(we,  collect,  address,  user input)","(we,  not collect,  address,  no condition)",10873,10884,-1
2475,71_TradingView_ Track All Markets,"(we,  collect,  address,  user input)","(we,  not collect,  contact_information, no condition)",10884,10884,-1
2476,71_TradingView_ Track All Markets,"(we,  collect,  analytics, user action and third party and management)","(we,  not collect,  personal_info, third party)",10857,10867,-1
2477,71_TradingView_ Track All Markets,"(we,  collect,  contact_information, user action)","(we,  not collect,  address,  no condition)",10873,10884,-1
2478,71_TradingView_ Track All Markets,"(we,  collect,  contact_information, user action)","(we,  not collect,  contact_information, no condition)",10884,10884,-1
2479,71_TradingView_ Track All Markets,"(we,  collect,  email, user action)","(we,  not collect,  contact_information, no condition)",10884,10903,-1
2480,71_TradingView_ Track All Markets,"(we,  collect,  internet_activity, third party)","(we,  not collect,  account,  no condition)",10857,10880,-1
2481,71_TradingView_ Track All Markets,"(we,  collect,  internet_activity, third party)","(we,  not collect,  personal_info, third party)",10857,10880,-1
2482,71_TradingView_ Track All Markets,"(we,  collect,  personal_info, user action)","(we,  not collect,  account,  no condition)",10857,10857,-1
2483,71_TradingView_ Track All Markets,"(we,  collect,  personal_info, user action)","(we,  not collect,  address,  no condition)",10857,10873,-1
2484,71_TradingView_ Track All Markets,"(we,  collect,  personal_info, user action)","(we,  not collect,  contact_information, no condition)",10857,10884,-1
2485,71_TradingView_ Track All Markets,"(we,  collect,  phone_number,  user input)","(we,  not collect,  contact_information, no condition)",10884,10884,-1
2486,71_TradingView_ Track All Markets,"(youtube,  collect,  account,  user consent)","(unspecified entity,  not collect,  internet_activity,  no condition)",10859,10927,-1
2487,71_TradingView_ Track All Markets,"(youtube,  collect,  account,  user consent)","(unspecified entity,  not collect,  personal_info, user action)",10927,10940,-1
2488,71_TradingView_ Track All Markets,"(youtube,  collect,  account,  user consent)","(youtube,  not collect,  account,  no condition)",10927,10927,-1
2489,"73_SimplyWise_ Receipts, Expenses","(doubleclick,  collect,  cookie,  third party and consent)","(unspecified entity,  not collect,  personal_info, user action)",11017,11022,-1
2490,"73_SimplyWise_ Receipts, Expenses","(google,  collect,  cookie,  third party and consent)","(unspecified entity,  not collect,  personal_info, user action)",11017,11022,-1
2491,"73_SimplyWise_ Receipts, Expenses","(google_analytics,  collect,  cookie,  third party and consent)","(unspecified entity,  not collect,  personal_info, user action)",11017,11022,-1
2492,"73_SimplyWise_ Receipts, Expenses","(unspecified entity,  collect,  contact_information,  user input)","(unspecified entity,  not collect,  personal_info, user action)",10990,11022,0
2493,"73_SimplyWise_ Receipts, Expenses","(unspecified entity,  collect,  email, region and input)","(unspecified entity,  not collect,  personal_info, user action)",11002,11022,-1
2494,"73_SimplyWise_ Receipts, Expenses","(unspecified entity,  collect,  fine_location,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",10985,11022,-1
2495,"73_SimplyWise_ Receipts, Expenses","(unspecified entity,  collect,  location, user action)","(unspecified entity,  not collect,  personal_info, user action)",10985,11022,-1
2496,"73_SimplyWise_ Receipts, Expenses","(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",11020,11022,0
2497,"73_SimplyWise_ Receipts, Expenses","(unspecified entity,  collect,  protected_information,  region and user consent)","(unspecified entity,  not collect,  personal_info, user action)",11018,11022,-1
2498,"73_SimplyWise_ Receipts, Expenses","(we,  collect,  location,  specific operation and region)","(we,  not collect,  personal_info,  region)",10987,11021,0
2499,77_Pick Up Limes,"(analytics,  collect,  analytics,  no condition)","(analytics,  not collect,  personal_info,  no condition)",11134,11134,-1
2500,77_Pick Up Limes,"(analytics,  collect,  internet_activity,  no condition)","(analytics,  not collect,  personal_info,  no condition)",11128,11134,-1
2501,77_Pick Up Limes,"(google_analytics,  collect,  analytics,  third party service)","(analytics,  not collect,  personal_info,  no condition)",11116,11134,-1
2502,77_Pick Up Limes,"(third_parties,  collect,  personal_info,  third party service and consent)","(unspecified entity,  not collect,  ip_address,  third party)",11116,11136,-1
2503,77_Pick Up Limes,"(unspecified entity,  collect,  contact_information,  user input)","(analytics,  not collect,  personal_info,  no condition)",11080,11134,-1
2504,77_Pick Up Limes,"(unspecified entity,  collect,  contact_information,  user input)","(unspecified entity,  not collect,  address,  no condition)",11080,11136,-1
2505,77_Pick Up Limes,"(unspecified entity,  collect,  cookie, user action)","(analytics,  not collect,  personal_info,  no condition)",11134,11140,-1
2506,77_Pick Up Limes,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  cookie, no condition)",11140,11140,-1
2507,77_Pick Up Limes,"(unspecified entity,  collect,  email, user action)","(analytics,  not collect,  personal_info,  no condition)",11123,11134,-1
2508,77_Pick Up Limes,"(unspecified entity,  collect,  ip_address, user action)","(analytics,  not collect,  personal_info,  no condition)",11123,11134,-1
2509,77_Pick Up Limes,"(unspecified entity,  collect,  personal_info, user action)","(analytics,  not collect,  personal_info,  no condition)",11123,11134,-1
2510,77_Pick Up Limes,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  address,  no condition)",11123,11136,0
2511,77_Pick Up Limes,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  cookie, no condition)",11123,11140,-1
